"iteration","model","problem","condition","response","timestamp"
1209,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:34"
1210,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:34"
1211,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:34"
1212,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:34"
1213,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:34"
1214,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:34"
1215,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:34"
1216,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:34"
1217,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:34"
1218,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:34"
1219,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:34"
1220,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:34"
1221,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:34"
1222,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:34"
1223,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:34"
1224,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:34"
1225,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:34"
1226,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:34"
1227,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:34"
1228,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1229,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1230,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1231,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1232,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1233,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:36"
1234,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1235,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1236,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1237,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1238,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1239,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1240,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1241,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1242,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1243,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1244,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1245,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1246,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1247,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1248,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1249,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1250,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1251,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1252,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1253,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1254,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1255,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1256,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:36"
1257,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1258,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1259,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","A","5/17/26 18:36"
1260,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1261,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1262,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1263,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1264,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1265,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1266,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1267,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:36"
1268,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1269,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1270,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1271,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1272,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1273,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1274,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1275,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1276,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1277,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1278,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1279,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1280,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1281,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1282,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1283,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1284,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1285,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1286,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1287,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1288,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:36"
1289,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1290,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1291,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1292,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1293,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:36"
1294,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1295,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1296,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1297,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1298,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:36"
1299,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1300,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1301,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1302,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1303,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1304,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1305,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1306,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1307,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:36"
1308,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:36"
1309,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1310,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1311,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1312,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:36"
1313,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1314,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1315,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1316,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1317,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1318,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1319,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1320,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:36"
1321,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:36"
1322,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1323,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1324,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:36"
1325,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1326,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:36"
1327,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:36"
1328,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:36"
1329,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:36"
1330,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:36"
1331,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:37"
1332,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1333,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1334,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:37"
1335,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:37"
1336,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:37"
1337,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:37"
1338,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1339,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:37"
1340,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1341,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:37"
1342,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1343,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:37"
1344,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1345,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1346,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:37"
1347,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:37"
1348,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1349,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1350,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:37"
1351,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:37"
1352,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1353,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:37"
1354,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:37"
1355,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1356,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:37"
1357,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:37"
1358,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:37"
1359,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1360,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1361,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:37"
1362,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1363,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1364,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1365,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1366,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:37"
1367,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1368,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1369,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1370,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1371,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:37"
1372,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1373,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:37"
1374,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:37"
1375,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:37"
1376,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:37"
1377,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:37"
1378,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:37"
1379,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1380,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:39"
1381,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1382,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1383,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:39"
1384,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:39"
1385,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1386,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1387,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1388,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1389,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:39"
1390,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:39"
1391,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1392,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1393,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1394,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1395,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1396,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1397,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:39"
1398,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:39"
1399,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1400,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1401,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1402,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","A","5/17/26 18:39"
1403,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1404,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:39"
1405,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1406,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:39"
1407,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1408,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1409,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1410,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1411,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:39"
1412,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:39"
1413,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1414,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1415,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1416,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:39"
1417,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1418,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:39"
1419,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:39"
1420,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:39"
1421,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:39"
1422,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:39"
1423,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:39"
1424,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:39"
1425,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:39"
1426,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:39"
1427,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:39"
1428,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1429,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1430,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1431,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1432,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1433,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1434,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1435,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1436,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1437,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:40"
1438,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1439,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1440,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1441,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1442,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1443,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1444,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1445,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1446,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1447,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1448,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1449,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1450,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1451,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1452,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:40"
1453,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1454,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1455,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1456,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1457,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1458,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1459,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1460,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1461,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1462,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1463,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1464,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1465,"deepseek","tent_project_wastefulness","waste","A","5/17/26 18:40"
1466,"deepseek","problem_1_risk_attitudes","condition_1_gain","B","5/17/26 18:40"
1467,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1468,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1469,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1470,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1471,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1472,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1473,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1474,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1475,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1476,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1477,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1478,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1479,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1480,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1481,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1482,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1483,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1484,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1485,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1486,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1487,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1488,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1489,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1490,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1491,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1492,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1493,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1494,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1495,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1496,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1497,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","A","5/17/26 18:40"
1498,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1499,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1500,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1501,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
1502,"deepseek","problem_2_calculator_jacket","condition_1_cheap_calculator","B","5/17/26 18:40"
1503,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1504,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1505,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1506,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1507,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1508,"deepseek","problem_3_theater_ticket","condition_1_lost_bill","A","5/17/26 18:40"
1509,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1510,"deepseek","tent_project_wastefulness","waste","B","5/17/26 18:40"
1511,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1512,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1513,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1514,"deepseek","problem_18_basketball_sunk_cost","condition_1_paid_ticket","B","5/17/26 18:40"
1515,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1516,"deepseek","problem_1_risk_attitudes","condition_2_loss","B","5/17/26 18:40"
1517,"deepseek","problem_2_calculator_jacket","condition_2_expensive_calculator","B","5/17/26 18:40"
1518,"deepseek","problem_3_theater_ticket","condition_2_lost_ticket","B","5/17/26 18:40"
1519,"deepseek","problem_18_basketball_sunk_cost","condition_2_free_ticket","B","5/17/26 18:40"
1520,"deepseek","tent_project_wastefulness","no_waste","B","5/17/26 18:40"
1521,"deepseek","problem_1_risk_attitudes","condition_1_gain","A","5/17/26 18:40"
